LECROYWR6050,10702,Histogram,
Segments,1,SegmentSize,200,
Segment,TrigTime,TimeSinceSegment1,
#1,02-Jun-2017,12:16:09,0,
Time,Ampl,
3344.500000,5
3345.500000,7
3346.500000,6
3347.500000,4
3348.500000,4
3349.500000,8
3350.500000,6
3351.500000,11
3352.500000,8
3353.500000,7
3354.500000,6
3355.500000,4
3356.500000,7
3357.500000,5
3358.500000,5
3359.500000,3
3360.500000,3
3361.500000,5
3362.500000,5
3363.500000,4
3364.500000,3
3365.500000,4
3366.500000,9
3367.500000,7
3368.500000,2
3369.500000,6
3370.500000,4
3371.500000,6
3372.500000,7
3373.500000,4
3374.500000,5
3375.500000,3
3376.500000,7
3377.500000,3
3378.500000,5
3379.500000,5
3380.500000,8
3381.500000,2
3382.500000,5
3383.500000,7
3384.500000,6
3385.500000,7
3386.500000,6
3387.500000,5
3388.500000,6
3389.500000,8
3390.500000,7
3391.500000,3
3392.500000,5
3393.500000,5
3394.500000,4
3395.500000,2
3396.500000,2
3397.500000,7
3398.500000,3
3399.500000,3
3400.500000,3
3401.500000,2
3402.500000,9
3403.500000,6
3404.500000,5
3405.500000,3
3406.500000,4
3407.500000,9
3408.500000,1
3409.500000,4
3410.500000,7
3411.500000,4
3412.500000,7
3413.500000,5
3414.500000,6
3415.500000,7
3416.500000,2
3417.500000,3
3418.500000,4
3419.500000,3
3420.500000,4
3421.500000,7
3422.500000,7
3423.500000,2
3424.500000,5
3425.500000,5
3426.500000,4
3427.500000,1
3428.500000,3
3429.500000,4
3430.500000,8
3431.500000,4
3432.500000,6
3433.500000,1
3434.500000,7
3435.500000,8
3436.500000,3
3437.500000,5
3438.500000,5
3439.500000,6
3440.500000,4
3441.500000,2
3442.500000,2
3443.500000,1
3444.500000,5
3445.500000,8
3446.500000,4
3447.500000,3
3448.500000,4
3449.500000,10
3450.500000,7
3451.500000,1
3452.500000,2
3453.500000,4
3454.500000,7
3455.500000,2
3456.500000,6
3457.500000,3
3458.500000,3
3459.500000,3
3460.500000,3
3461.500000,4
3462.500000,0
3463.500000,4
3464.500000,2
3465.500000,3
3466.500000,4
3467.500000,5
3468.500000,9
3469.500000,3
3470.500000,3
3471.500000,2
3472.500000,2
3473.500000,0
3474.500000,5
3475.500000,2
3476.500000,6
3477.500000,5
3478.500000,5
3479.500000,4
3480.500000,3
3481.500000,5
3482.500000,2
3483.500000,4
3484.500000,5
3485.500000,4
3486.500000,3
3487.500000,4
3488.500000,1
3489.500000,3
3490.500000,3
3491.500000,1
3492.500000,1
3493.500000,4
3494.500000,5
3495.500000,3
3496.500000,1
3497.500000,4
3498.500000,3
3499.500000,3
3500.500000,3
3501.500000,3
3502.500000,6
3503.500000,2
3504.500000,6
3505.500000,2
3506.500000,5
3507.500000,5
3508.500000,2
3509.500000,3
3510.500000,2
3511.500000,5
3512.500000,5
3513.500000,3
3514.500000,1
3515.500000,3
3516.500000,2
3517.500000,4
3518.500000,5
3519.500000,2
3520.500000,4
3521.500000,3
3522.500000,2
3523.500000,0
3524.500000,5
3525.500000,1
3526.500000,4
3527.500000,3
3528.500000,3
3529.500000,2
3530.500000,9
3531.500000,4
3532.500000,0
3533.500000,0
3534.500000,2
3535.500000,3
3536.500000,2
3537.500000,3
3538.500000,1
3539.500000,1
3540.500000,4
3541.500000,4
3542.500000,7
3543.500000,0
3544.500000,2
3545.500000,3
3546.500000,5
3547.500000,2
3548.500000,3
3549.500000,3
3550.500000,2
3551.500000,3
3552.500000,1
3553.500000,2
3554.500000,0
3555.500000,1
3556.500000,3
3557.500000,1
3558.500000,4
3559.500000,5
3560.500000,0
3561.500000,2
3562.500000,2
3563.500000,0
3564.500000,4
3565.500000,2
3566.500000,3
3567.500000,4
3568.500000,3
3569.500000,2
3570.500000,0
3571.500000,4
3572.500000,4
3573.500000,2
3574.500000,0
3575.500000,2
3576.500000,1
3577.500000,1
3578.500000,5
3579.500000,1
3580.500000,4
3581.500000,5
3582.500000,3
3583.500000,1
3584.500000,3
3585.500000,2
3586.500000,0
3587.500000,8
3588.500000,3
3589.500000,2
3590.500000,1
3591.500000,1
3592.500000,2
3593.500000,2
3594.500000,4
3595.500000,1
3596.500000,2
3597.500000,0
3598.500000,0
3599.500000,3
3600.500000,1
3601.500000,4
3602.500000,2
3603.500000,3
3604.500000,1
3605.500000,1
3606.500000,0
3607.500000,2
3608.500000,2
3609.500000,2
3610.500000,3
3611.500000,3
3612.500000,1
3613.500000,3
3614.500000,4
3615.500000,0
3616.500000,2
3617.500000,0
3618.500000,0
3619.500000,0
3620.500000,3
3621.500000,2
3622.500000,4
3623.500000,1
3624.500000,2
3625.500000,2
3626.500000,3
3627.500000,0
3628.500000,0
3629.500000,2
3630.500000,1
3631.500000,1
3632.500000,0
3633.500000,5
3634.500000,4
3635.500000,1
3636.500000,0
3637.500000,3
3638.500000,0
3639.500000,1
3640.500000,0
3641.500000,2
3642.500000,2
3643.500000,2
3644.500000,3
3645.500000,1
3646.500000,1
3647.500000,1
3648.500000,2
3649.500000,2
3650.500000,0
3651.500000,3
3652.500000,1
3653.500000,3
3654.500000,0
3655.500000,1
3656.500000,1
3657.500000,3
3658.500000,3
3659.500000,0
3660.500000,2
3661.500000,2
3662.500000,1
3663.500000,2
3664.500000,1
3665.500000,0
3666.500000,2
3667.500000,2
3668.500000,0
3669.500000,1
3670.500000,1
3671.500000,1
3672.500000,0
3673.500000,0
3674.500000,0
3675.500000,0
3676.500000,1
3677.500000,1
3678.500000,0
3679.500000,0
3680.500000,2
3681.500000,3
3682.500000,1
3683.500000,1
3684.500000,0
3685.500000,1
3686.500000,3
3687.500000,1
3688.500000,2
3689.500000,1
3690.500000,0
3691.500000,0
3692.500000,0
3693.500000,1
3694.500000,2
3695.500000,0
3696.500000,0
3697.500000,2
3698.500000,1
3699.500000,0
3700.500000,0
3701.500000,0
3702.500000,0
3703.500000,1
3704.500000,2
3705.500000,2
3706.500000,2
3707.500000,0
3708.500000,2
3709.500000,0
3710.500000,4
3711.500000,0
3712.500000,1
3713.500000,2
3714.500000,0
3715.500000,0
3716.500000,1
3717.500000,0
3718.500000,0
3719.500000,1
3720.500000,1
3721.500000,2
3722.500000,0
3723.500000,2
3724.500000,0
3725.500000,0
3726.500000,2
3727.500000,0
3728.500000,1
3729.500000,2
3730.500000,1
3731.500000,2
3732.500000,2
3733.500000,1
3734.500000,0
3735.500000,0
3736.500000,1
3737.500000,1
3738.500000,1
3739.500000,1
3740.500000,1
3741.500000,1
3742.500000,1
3743.500000,1
3744.500000,0
3745.500000,1
3746.500000,0
3747.500000,1
3748.500000,2
3749.500000,0
3750.500000,2
3751.500000,0
3752.500000,0
3753.500000,0
3754.500000,0
3755.500000,0
3756.500000,1
3757.500000,1
3758.500000,0
3759.500000,0
3760.500000,0
3761.500000,0
3762.500000,0
3763.500000,1
3764.500000,0
3765.500000,0
3766.500000,1
3767.500000,0
3768.500000,2
3769.500000,0
3770.500000,0
3771.500000,2
3772.500000,0
3773.500000,0
3774.500000,0
3775.500000,1
3776.500000,0
3777.500000,0
3778.500000,0
3779.500000,1
3780.500000,0
3781.500000,3
3782.500000,0
3783.500000,1
3784.500000,0
3785.500000,1
3786.500000,0
3787.500000,0
3788.500000,0
3789.500000,0
3790.500000,0
3791.500000,0
3792.500000,0
3793.500000,0
3794.500000,0
3795.500000,0
3796.500000,0
3797.500000,0
3798.500000,1
3799.500000,0
3800.500000,0
3801.500000,3
3802.500000,0
3803.500000,0
3804.500000,1
3805.500000,1
3806.500000,1
3807.500000,0
3808.500000,0
3809.500000,0
3810.500000,0
3811.500000,1
3812.500000,0
3813.500000,0
3814.500000,0
